,Date,Ticker,Expiration,OpenInterest,OpenInterestBefore,CallPut,Strike,StrikeDiff,ClosePrice,ClosePriceAfter,ExpirationDiff
1,2011-11-09,DIOD  ,2011-12-17,126.0,126.0,P,20.0,0.1700000762939453,3.9841976165771484,4.07111120223999,9.0
0,2011-08-10,DIOD  ,2011-09-17,75.0,63.0,C,20.0,0.4400005340576172,3.863703489303589,3.709629774093628,9.0
1,2011-08-10,DIOD  ,2011-09-17,108.0,102.0,P,20.0,0.4400005340576172,3.863703489303589,3.709629774093628,9.0
0,2011-05-10,DIOD  ,2011-06-18,124.0,124.0,P,30.0,0.5100002288818359,6.026666641235352,5.426172733306885,10.0
1,2011-05-10,DIOD  ,2011-06-18,331.0,326.0,C,30.0,0.5100002288818359,6.026666641235352,5.426172733306885,10.0
0,2012-08-10,SAAS  ,2012-09-22,0.0,0.0,C,5.0,0.8499999046325684,5.849999904632568,5.360000133514404,12.0
1,2012-08-10,SAAS  ,2012-09-22,0.0,0.0,P,5.0,0.8499999046325684,5.849999904632568,5.360000133514404,12.0
0,2012-05-04,SAAS  ,2012-06-16,0.0,0.0,C,5.0,0.5,5.5,5.070000171661377,12.0
1,2012-05-04,SAAS  ,2012-06-16,0.0,0.0,P,5.0,0.5,5.5,5.070000171661377,12.0
0,2011-11-04,SAAS  ,2011-12-17,0.0,0.0,C,5.0,1.0,4.0,4.730000019073486,12.0
1,2011-11-04,SAAS  ,2011-12-17,0.0,0.0,P,5.0,1.0,4.0,4.730000019073486,12.0
0,2013-07-24,USNA  ,2013-10-19,158.0,153.0,C,55.0,18.98999786376953,18.497499465942383,19.462499618530273,59.0
1,2013-07-24,USNA  ,2013-10-19,662.0,557.0,P,55.0,18.98999786376953,18.497499465942383,19.462499618530273,59.0
0,2013-02-06,USNA  ,2013-03-16,4.0,4.0,P,40.0,2.0699996948242188,9.482500076293945,11.895000457763672,9.0
1,2013-02-06,USNA  ,2013-03-16,236.0,5.0,C,40.0,2.0699996948242188,9.482500076293945,11.895000457763672,9.0
0,2012-02-08,USNA  ,2012-03-17,3.0,3.0,C,35.0,2.0,9.25,8.982500076293945,9.0
1,2012-02-08,USNA  ,2012-03-17,21.0,21.0,P,35.0,2.0,9.25,8.982500076293945,9.0
0,2011-02-09,USNA  ,2011-03-19,0.0,0.0,C,35.0,0.0,8.75,8.417499542236328,9.0
1,2011-02-09,USNA  ,2011-03-19,10.0,10.0,P,35.0,0.0,8.75,8.417499542236328,9.0
0,2013-05-07,VSI   ,2013-06-22,0.0,0.0,C,45.0,0.22999954223632812,45.22999954223633,44.2599983215332,17.0
1,2013-05-07,VSI   ,2013-06-22,3.0,3.0,P,45.0,0.22999954223632812,45.22999954223633,44.2599983215332,17.0
0,2012-11-06,VSI   ,2012-12-22,0.0,0.0,P,60.0,1.6699981689453125,61.66999816894531,57.880001068115234,17.0
1,2012-11-06,VSI   ,2012-12-22,1.0,1.0,C,60.0,1.6699981689453125,61.66999816894531,57.880001068115234,17.0
0,2012-08-07,VSI   ,2012-09-22,0.0,0.0,C,60.0,0.5200004577636719,60.52000045776367,57.91999816894531,17.0
1,2012-08-07,VSI   ,2012-09-22,0.0,0.0,P,60.0,0.5200004577636719,60.52000045776367,57.91999816894531,17.0
0,2012-05-08,VSI   ,2012-06-16,0.0,0.0,P,50.0,1.6100006103515625,51.61000061035156,51.060001373291016,10.0
1,2012-05-08,VSI   ,2012-06-16,31.0,31.0,C,50.0,1.6100006103515625,51.61000061035156,51.060001373291016,10.0
0,2011-02-16,VSI   ,2011-03-19,0.0,0.0,C,35.0,1.3499984741210938,33.650001525878906,32.400001525878906,2.0
1,2011-02-16,VSI   ,2011-03-19,0.0,0.0,P,35.0,1.3499984741210938,33.650001525878906,32.400001525878906,2.0
0,2012-08-09,CSII  ,2012-09-22,0.0,0.0,P,10.0,0.7299995422363281,92.70000457763672,99.39999389648438,15.0
1,2012-08-09,CSII  ,2012-09-22,20.0,20.0,C,10.0,0.7299995422363281,92.70000457763672,99.39999389648438,15.0
0,2012-02-08,CSII  ,2012-03-17,0.0,0.0,C,10.0,0.9099998474121094,90.9000015258789,90.29999542236328,9.0
1,2012-02-08,CSII  ,2012-03-17,5.0,5.0,P,10.0,0.9099998474121094,90.9000015258789,90.29999542236328,9.0
0,2013-03-19,FRAN  ,2013-04-20,150.0,190.0,P,27.5,0.5200004577636719,26.979999542236328,28.049999237060547,3.0
1,2013-03-19,FRAN  ,2013-04-20,1378.0,562.0,C,27.5,0.5200004577636719,26.979999542236328,28.049999237060547,3.0
0,2012-06-07,FRAN  ,2012-07-21,0.0,0.0,P,22.5,0.1900005340576172,22.309999465942383,28.90999984741211,15.0
1,2012-06-07,FRAN  ,2012-07-21,46.0,25.0,C,22.5,0.1900005340576172,22.309999465942383,28.90999984741211,15.0
0,2012-03-13,FRAN  ,2012-04-21,11.0,11.0,P,25.0,1.7800006866455078,26.780000686645508,29.889999389648438,10.0
1,2012-03-13,FRAN  ,2012-04-21,25.0,24.0,C,25.0,1.7800006866455078,26.780000686645508,29.889999389648438,10.0
0,2011-12-06,FRAN  ,2012-01-21,1.0,1.0,P,17.5,0.7700004577636719,16.729999542236328,17.299999237060547,17.0
1,2011-12-06,FRAN  ,2012-01-21,10.0,8.0,C,17.5,0.7700004577636719,16.729999542236328,17.299999237060547,17.0
0,2013-04-19,HWAY  ,2013-05-18,26.0,20.0,P,12.5,0.3900003433227539,4.296666622161865,4.769999980926514,1.0
1,2013-04-19,HWAY  ,2013-05-18,191.0,191.0,C,12.5,0.3900003433227539,4.296666622161865,4.769999980926514,1.0
0,2013-02-08,HWAY  ,2013-03-16,28.0,28.0,C,10.0,0.4700002670288086,3.490000009536743,4.296666622161865,5.0
1,2013-02-08,HWAY  ,2013-03-16,61.0,61.0,P,10.0,0.4700002670288086,3.490000009536743,4.296666622161865,5.0
0,2012-10-19,HWAY  ,2012-11-17,2.0,2.0,C,10.0,0.9099998474121094,3.6366665363311768,3.1733334064483643,1.0
1,2012-10-19,HWAY  ,2012-11-17,10.0,10.0,P,10.0,0.9099998474121094,3.6366665363311768,3.1733334064483643,1.0
0,2012-02-16,HWAY  ,2012-03-17,0.0,0.0,C,7.5,0.28999996185302734,2.4033334255218506,2.573333263397217,1.0
1,2012-02-16,HWAY  ,2012-03-17,0.0,0.0,P,7.5,0.28999996185302734,2.4033334255218506,2.573333263397217,1.0
0,2011-07-22,HWAY  ,2011-08-20,0.0,0.0,P,15.0,0.1700000762939453,5.056666851043701,3.756666898727417,1.0
1,2011-07-22,HWAY  ,2011-08-20,94.0,79.0,C,15.0,0.1700000762939453,5.056666851043701,3.756666898727417,1.0
0,2013-05-09,MYRG  ,2013-06-22,0.0,0.0,C,20.0,0.7999992370605469,20.799999237060547,20.030000686645508,15.0
1,2013-05-09,MYRG  ,2013-06-22,0.0,0.0,P,20.0,0.7999992370605469,20.799999237060547,20.030000686645508,15.0
0,2012-11-08,MYRG  ,2012-12-22,0.0,0.0,C,20.0,0.4099998474121094,19.59000015258789,22.270000457763672,15.0
1,2012-11-08,MYRG  ,2012-12-22,0.0,0.0,P,20.0,0.4099998474121094,19.59000015258789,22.270000457763672,15.0
0,2012-08-09,MYRG  ,2012-09-22,0.0,0.0,P,17.5,1.1800003051757812,18.68000030517578,20.520000457763672,15.0
1,2012-08-09,MYRG  ,2012-09-22,30.0,30.0,C,17.5,1.1800003051757812,18.68000030517578,20.520000457763672,15.0
0,2012-05-10,MYRG  ,2012-06-16,0.0,0.0,C,15.0,0.5100002288818359,14.489999771118164,15.859999656677246,8.0
1,2012-05-10,MYRG  ,2012-06-16,0.0,0.0,P,15.0,0.5100002288818359,14.489999771118164,15.859999656677246,8.0
0,2012-03-08,MYRG  ,2012-04-21,0.0,0.0,C,20.0,1.1100006103515625,18.889999389648438,17.030000686645508,16.0
1,2012-03-08,MYRG  ,2012-04-21,0.0,0.0,P,20.0,1.1100006103515625,18.889999389648438,17.030000686645508,16.0
0,2011-11-09,MYRG  ,2011-12-17,0.0,0.0,C,20.0,1.1100006103515625,18.889999389648438,16.989999771118164,9.0
1,2011-11-09,MYRG  ,2011-12-17,0.0,0.0,P,20.0,1.1100006103515625,18.889999389648438,16.989999771118164,9.0
0,2011-08-10,MYRG  ,2011-09-17,0.0,0.0,C,17.5,1.0900001525878906,18.59000015258789,19.15999984741211,9.0
1,2011-08-10,MYRG  ,2011-09-17,0.0,0.0,P,17.5,1.0900001525878906,18.59000015258789,19.15999984741211,9.0
0,2011-05-10,MYRG  ,2011-06-18,0.0,0.0,C,25.0,0.8799991607666016,25.8799991607666,21.190000534057617,10.0
1,2011-05-10,MYRG  ,2011-06-18,0.0,0.0,P,25.0,0.8799991607666016,25.8799991607666,21.190000534057617,10.0
0,2011-03-09,MYRG  ,2011-04-16,1.0,0.0,P,22.5,1.1299991607666016,23.6299991607666,24.059999465942383,10.0
1,2011-03-09,MYRG  ,2011-04-16,15.0,15.0,C,22.5,1.1299991607666016,23.6299991607666,24.059999465942383,10.0
0,2013-02-13,PNK   ,2013-03-16,25.0,25.0,C,15.0,0.05000019073486328,14.949999809265137,14.949999809265137,2.0
1,2013-02-13,PNK   ,2013-03-16,3025.0,3025.0,P,15.0,0.05000019073486328,14.949999809265137,14.949999809265137,2.0
0,2012-02-15,PNK   ,2012-03-17,52.0,52.0,C,11.0,0.25,10.75,11.140000343322754,2.0
1,2012-02-15,PNK   ,2012-03-17,57.0,57.0,P,11.0,0.25,10.75,11.140000343322754,2.0
0,2013-02-14,ECPG  ,2013-03-16,0.0,0.0,P,35.0,2.3100013732910156,32.689998626708984,30.649999618530273,1.0
1,2013-02-14,ECPG  ,2013-03-16,40.0,40.0,C,35.0,2.3100013732910156,32.689998626708984,30.649999618530273,1.0
0,2012-05-10,ECPG  ,2012-06-16,3.0,3.0,P,25.0,0.6399993896484375,25.639999389648438,27.329999923706055,8.0
1,2012-05-10,ECPG  ,2012-06-16,19.0,19.0,C,25.0,0.6399993896484375,25.639999389648438,27.329999923706055,8.0
0,2013-05-08,WD    ,2013-06-22,0.0,0.0,C,17.5,0.3099994659423828,17.809999465942383,18.239999771118164,16.0
1,2013-05-08,WD    ,2013-06-22,0.0,0.0,P,17.5,0.3099994659423828,17.809999465942383,18.239999771118164,16.0
0,2011-02-10,WWE   ,2011-03-19,24.0,24.0,C,12.5,0.36999988555908203,12.130000114440918,12.670000076293945,8.0
1,2011-02-10,WWE   ,2011-03-19,32.0,32.0,P,12.5,0.36999988555908203,12.130000114440918,12.670000076293945,8.0
0,2013-07-18,SYNT  ,2013-08-17,27.0,25.0,C,70.0,1.8799972534179688,47.91999816894531,47.63999938964844,2.0
1,2013-07-18,SYNT  ,2013-08-17,29.0,29.0,P,70.0,1.8799972534179688,47.91999816894531,47.63999938964844,2.0
0,2012-10-18,SYNT  ,2012-11-17,0.0,0.0,C,60.0,0.8699989318847656,40.57999801635742,39.04666519165039,2.0
1,2012-10-18,SYNT  ,2012-11-17,0.0,0.0,P,60.0,0.8699989318847656,40.57999801635742,39.04666519165039,2.0
0,2012-07-19,SYNT  ,2012-08-18,0.0,0.0,P,60.0,0.45999908447265625,39.69333267211914,38.60000228881836,2.0
1,2012-07-19,SYNT  ,2012-08-18,72.0,72.0,C,60.0,0.45999908447265625,39.69333267211914,38.60000228881836,2.0
0,2012-04-19,SYNT  ,2012-05-19,0.0,0.0,P,60.0,1.2099990844726562,40.80666732788086,38.253334045410156,2.0
1,2012-04-19,SYNT  ,2012-05-19,10.0,10.0,C,60.0,1.2099990844726562,40.80666732788086,38.253334045410156,2.0
0,2012-02-16,SYNT  ,2012-03-17,0.0,0.0,P,55.0,0.24499893188476562,36.82999801635742,36.33333206176758,1.0
1,2012-02-16,SYNT  ,2012-03-17,30.0,30.0,C,55.0,0.24499893188476562,36.82999801635742,36.33333206176758,1.0
0,2011-10-20,SYNT  ,2011-11-19,0.0,0.0,C,45.0,1.7299995422363281,31.15333366394043,30.81333351135254,2.0
1,2011-10-20,SYNT  ,2011-11-19,10.0,10.0,P,45.0,1.7299995422363281,31.15333366394043,30.81333351135254,2.0
0,2011-07-21,SYNT  ,2011-08-20,10.0,10.0,C,55.0,1.6100006103515625,37.7400016784668,29.1200008392334,2.0
1,2011-07-21,SYNT  ,2011-08-20,10.0,10.0,P,55.0,1.6100006103515625,37.7400016784668,29.1200008392334,2.0
0,2013-02-07,THR   ,2013-03-16,0.0,0.0,C,22.5,0.45999908447265625,22.040000915527344,22.68000030517578,8.0
1,2013-02-07,THR   ,2013-03-16,0.0,0.0,P,22.5,0.45999908447265625,22.040000915527344,22.68000030517578,8.0
0,2012-11-08,THR   ,2012-12-22,0.0,0.0,C,22.5,0.39999961853027344,22.899999618530273,24.030000686645508,15.0
1,2012-11-08,THR   ,2012-12-22,0.0,0.0,P,22.5,0.39999961853027344,22.899999618530273,24.030000686645508,15.0
0,2012-08-07,THR   ,2012-09-22,0.0,0.0,C,22.5,0.1700000762939453,22.670000076293945,23.75,17.0
1,2012-08-07,THR   ,2012-09-22,0.0,0.0,P,22.5,0.1700000762939453,22.670000076293945,23.75,17.0
0,2013-05-09,CBB   ,2013-06-22,0.0,0.0,P,2.5,0.9100000858306885,1.7050000429153442,1.6449999809265137,15.0
1,2013-05-09,CBB   ,2013-06-22,2.0,2.0,C,2.5,0.9100000858306885,1.7050000429153442,1.6449999809265137,15.0
0,2012-08-08,CBB   ,2012-09-22,0.0,0.0,C,5.0,1.059999942779541,1.9700000286102295,2.6050000190734863,16.0
1,2012-08-08,CBB   ,2012-09-22,0.0,0.0,P,5.0,1.059999942779541,1.9700000286102295,2.6050000190734863,16.0
0,2011-02-15,CBB   ,2011-03-19,0.0,0.0,C,2.5,0.5999999046325684,1.5499999523162842,1.2300000190734863,3.0
1,2011-02-15,CBB   ,2011-03-19,0.0,0.0,P,2.5,0.5999999046325684,1.5499999523162842,1.2300000190734863,3.0
0,2012-10-17,KCG   ,2012-11-17,527.0,527.0,P,2.5,0.1400001049041748,1.3200000524520874,1.184999942779541,3.0
1,2012-10-17,KCG   ,2012-11-17,963.0,810.0,C,2.5,0.1400001049041748,1.3200000524520874,1.184999942779541,3.0
0,2012-07-18,KCG   ,2012-08-18,22.0,22.0,C,10.0,0.4399995803833008,5.21999979019165,1.475000023841858,3.0
1,2012-07-18,KCG   ,2012-08-18,81.0,81.0,P,10.0,0.4399995803833008,5.21999979019165,1.475000023841858,3.0
0,2012-04-18,KCG   ,2012-05-19,52.0,52.0,C,12.5,0.5799999237060547,6.539999961853027,6.184999942779541,3.0
1,2012-04-18,KCG   ,2012-05-19,1010.0,1010.0,P,12.5,0.5799999237060547,6.539999961853027,6.184999942779541,3.0
0,2012-01-19,KCG   ,2012-02-18,0.0,0.0,P,12.5,0.5500001907348633,6.525000095367432,6.635000228881836,2.0
1,2012-01-19,KCG   ,2012-02-18,280.0,138.0,C,12.5,0.5500001907348633,6.525000095367432,6.635000228881836,2.0
0,2011-10-19,KCG   ,2011-11-19,69.0,69.0,P,12.5,0.3000001907348633,6.400000095367432,6.150000095367432,3.0
1,2011-10-19,KCG   ,2011-11-19,149.0,149.0,C,12.5,0.3000001907348633,6.400000095367432,6.150000095367432,3.0
0,2011-07-20,KCG   ,2011-08-20,2.0,1.0,P,12.5,1.2100000381469727,5.644999980926514,6.239999771118164,3.0
1,2011-07-20,KCG   ,2011-08-20,61.0,61.0,C,12.5,1.2100000381469727,5.644999980926514,6.239999771118164,3.0
0,2011-04-20,KCG   ,2011-05-21,421.0,280.0,C,12.5,0.880000114440918,6.690000057220459,6.25,2.0
1,2011-04-20,KCG   ,2011-05-21,843.0,843.0,P,12.5,0.880000114440918,6.690000057220459,6.25,2.0
0,2011-01-20,KCG   ,2011-02-19,20.0,20.0,P,15.0,0.7600002288818359,7.119999885559082,7.34499979019165,2.0
1,2011-01-20,KCG   ,2011-02-19,345.0,322.0,C,15.0,0.7600002288818359,7.119999885559082,7.34499979019165,2.0
0,2013-03-07,USPH  ,2013-04-20,0.0,0.0,C,22.5,0.3899993896484375,7.62999963760376,8.133333206176758,15.0
1,2013-03-07,USPH  ,2013-04-20,0.0,0.0,P,22.5,0.3899993896484375,7.62999963760376,8.133333206176758,15.0
0,2012-11-08,USPH  ,2012-12-22,0.0,0.0,C,25.0,0.18000030517578125,8.273333549499512,9.019999504089355,15.0
1,2012-11-08,USPH  ,2012-12-22,0.0,0.0,P,25.0,0.18000030517578125,8.273333549499512,9.019999504089355,15.0
0,2012-08-09,USPH  ,2012-09-22,0.0,0.0,C,25.0,1.010000228881836,8.670000076293945,8.866666793823242,15.0
1,2012-08-09,USPH  ,2012-09-22,0.0,0.0,P,25.0,1.010000228881836,8.670000076293945,8.866666793823242,15.0
0,2013-03-15,MACK  ,2013-04-20,0.0,0.0,P,5.0,1.0300002098083496,6.03000020980835,6.03000020980835,5.0
1,2013-03-15,MACK  ,2013-04-20,2.0,2.0,C,5.0,1.0300002098083496,6.03000020980835,6.03000020980835,5.0
0,2013-02-07,PMC   ,2013-03-16,0.0,0.0,P,15.0,0.19999980926513672,14.800000190734863,14.09000015258789,8.0
1,2013-02-07,PMC   ,2013-03-16,1.0,1.0,C,15.0,0.19999980926513672,14.800000190734863,14.09000015258789,8.0
0,2012-02-09,PMC   ,2012-03-17,657.0,657.0,C,12.5,0.25,12.25,12.640000343322754,8.0
1,2012-02-09,PMC   ,2012-03-17,846.0,846.0,P,12.5,0.25,12.25,12.640000343322754,8.0
0,2013-02-14,TYPE  ,2013-03-16,0.0,0.0,C,20.0,0.6399993896484375,20.639999389648438,22.260000228881836,1.0
1,2013-02-14,TYPE  ,2013-03-16,0.0,0.0,P,20.0,0.6399993896484375,20.639999389648438,22.260000228881836,1.0
0,2012-02-16,TYPE  ,2012-03-17,2.0,2.0,P,15.0,0.7299995422363281,15.729999542236328,14.979999542236328,1.0
1,2012-02-16,TYPE  ,2012-03-17,12.0,12.0,C,15.0,0.7299995422363281,15.729999542236328,14.979999542236328,1.0
0,2012-08-09,PDFS  ,2012-09-22,0.0,0.0,C,10.0,0.9799995422363281,10.979999542236328,12.630000114440918,15.0
1,2012-08-09,PDFS  ,2012-09-22,10.0,10.0,P,10.0,0.9799995422363281,10.979999542236328,12.630000114440918,15.0
0,2012-05-04,PDFS  ,2012-06-16,0.0,0.0,C,10.0,0.28999996185302734,10.289999961853027,8.770000457763672,12.0
1,2012-05-04,PDFS  ,2012-06-16,0.0,0.0,P,10.0,0.28999996185302734,10.289999961853027,8.770000457763672,12.0
0,2011-11-04,PDFS  ,2011-12-17,0.0,0.0,C,5.0,0.7100000381469727,5.710000038146973,6.349999904632568,12.0
1,2011-11-04,PDFS  ,2011-12-17,0.0,0.0,P,5.0,0.7100000381469727,5.710000038146973,6.349999904632568,12.0
0,2013-05-09,WIN   ,2013-06-22,45.0,45.0,C,8.0,0.19999980926513672,8.199999809265137,7.889999866485596,15.0
1,2013-05-09,WIN   ,2013-06-22,266.0,224.0,P,8.0,0.19999980926513672,8.199999809265137,7.889999866485596,15.0
0,2012-11-08,WIN   ,2012-12-22,612.0,553.0,C,9.0,0.48999977111816406,8.510000228881836,8.354999542236328,15.0
1,2012-11-08,WIN   ,2012-12-22,10234.0,10212.0,P,9.0,0.48999977111816406,8.510000228881836,8.354999542236328,15.0
0,2012-08-09,WIN   ,2012-09-22,44.0,36.0,C,9.0,0.3000001907348633,9.300000190734863,10.210000038146973,15.0
1,2012-08-09,WIN   ,2012-09-22,569.0,470.0,P,9.0,0.3000001907348633,9.300000190734863,10.210000038146973,15.0
0,2012-05-10,WIN   ,2012-06-16,0.0,0.0,C,10.0,0.09000015258789062,10.09000015258789,9.359999656677246,8.0
1,2012-05-10,WIN   ,2012-06-16,0.0,0.0,P,10.0,0.09000015258789062,10.09000015258789,9.359999656677246,8.0
2,2012-05-10,WIN   ,2012-06-16,0.0,48.0,P,10.0,0.09000015258789062,10.09000015258789,9.359999656677246,8.0
3,2012-05-10,WIN   ,2012-06-16,10.0,0.0,C,10.0,0.09000015258789062,10.09000015258789,9.359999656677246,8.0
4,2012-05-10,WIN   ,2012-06-16,48.0,0.0,P,10.0,0.09000015258789062,10.09000015258789,9.359999656677246,8.0
5,2012-05-10,WIN   ,2012-06-16,48.0,48.0,P,10.0,0.09000015258789062,10.09000015258789,9.359999656677246,8.0
0,2011-11-04,WIN   ,2011-12-17,183.0,183.0,P,12.0,0.14999961853027344,11.850000381469727,11.920000076293945,12.0
1,2011-11-04,WIN   ,2011-12-17,188.0,164.0,C,12.0,0.14999961853027344,11.850000381469727,11.920000076293945,12.0
0,2013-05-07,GSM   ,2013-06-22,14.0,14.0,C,12.5,0.2200002670288086,12.720000267028809,12.149999618530273,17.0
1,2013-05-07,GSM   ,2013-06-22,1260.0,1238.0,P,12.5,0.2200002670288086,12.720000267028809,12.149999618530273,17.0
0,2012-11-08,GSM   ,2012-12-22,234.0,86.0,P,15.0,0.9399995803833008,14.0600004196167,14.029999732971191,15.0
1,2012-11-08,GSM   ,2012-12-22,293.0,296.0,C,15.0,0.9399995803833008,14.0600004196167,14.029999732971191,15.0
0,2012-08-22,GSM   ,2012-09-22,1998.0,1806.0,C,15.0,0.18000030517578125,15.180000305175781,15.510000228881836,2.0
1,2012-08-22,GSM   ,2012-09-22,4386.0,4386.0,P,15.0,0.18000030517578125,15.180000305175781,15.510000228881836,2.0
0,2012-05-08,GSM   ,2012-06-16,82.0,77.0,C,12.5,0.2799997329711914,12.779999732971191,12.569999694824219,10.0
1,2012-05-08,GSM   ,2012-06-16,2248.0,2248.0,P,12.5,0.2799997329711914,12.779999732971191,12.569999694824219,10.0
0,2012-02-07,GSM   ,2012-03-17,149.0,147.0,P,15.0,0.3400001525878906,14.65999984741211,14.109999656677246,10.0
1,2012-02-07,GSM   ,2012-03-17,903.0,896.0,C,15.0,0.3400001525878906,14.65999984741211,14.109999656677246,10.0
0,2011-11-09,GSM   ,2011-12-17,122.0,122.0,C,15.0,0.5100002288818359,15.510000228881836,13.819999694824219,9.0
1,2011-11-09,GSM   ,2011-12-17,1414.0,1414.0,P,15.0,0.5100002288818359,15.510000228881836,13.819999694824219,9.0
0,2011-02-10,GSM   ,2011-03-19,14.0,11.0,P,20.0,0.2800006866455078,20.280000686645508,21.690000534057617,8.0
1,2011-02-10,GSM   ,2011-03-19,331.0,137.0,C,20.0,0.2800006866455078,20.280000686645508,21.690000534057617,8.0
0,2013-06-10,NX    ,2013-07-20,10.0,0.0,P,17.5,0.14999961853027344,7.844444274902344,7.431110858917236,11.0
1,2013-06-10,NX    ,2013-07-20,30.0,30.0,C,17.5,0.14999961853027344,7.844444274902344,7.431110858917236,11.0
0,2013-03-08,NX    ,2013-04-20,0.0,0.0,C,17.5,0.9300003051757812,8.19111156463623,7.115555763244629,12.0
1,2013-03-08,NX    ,2013-04-20,0.0,0.0,P,17.5,0.9300003051757812,8.19111156463623,7.115555763244629,12.0
0,2011-12-13,NX    ,2012-01-21,0.0,0.0,C,15.0,0.9200000762939453,6.257777690887451,7.399999618530273,10.0
1,2011-12-13,NX    ,2012-01-21,0.0,0.0,P,15.0,0.9200000762939453,6.257777690887451,7.399999618530273,10.0
0,2011-06-14,NX    ,2011-07-16,0.0,0.0,C,17.5,0.8400001525878906,7.404444217681885,7.440000057220459,3.0
1,2011-06-14,NX    ,2011-07-16,10.0,0.0,P,17.5,0.8400001525878906,7.404444217681885,7.440000057220459,3.0
0,2013-01-08,SCHN  ,2013-02-16,134.0,130.0,P,29.0,0.37999916076660156,9.793333053588867,9.930000305175781,10.0
1,2013-01-08,SCHN  ,2013-02-16,236.0,236.0,C,29.0,0.37999916076660156,9.793333053588867,9.930000305175781,10.0
0,2012-01-09,SCHN  ,2012-02-18,57.0,52.0,C,44.0,0.18000030517578125,14.726666450500488,15.096667289733887,11.0
1,2012-01-09,SCHN  ,2012-02-18,372.0,372.0,P,44.0,0.18000030517578125,14.726666450500488,15.096667289733887,11.0
0,2011-10-20,SCHN  ,2011-11-19,90.0,85.0,C,40.0,0.470001220703125,13.176666259765625,15.176666259765625,2.0
1,2011-10-20,SCHN  ,2011-11-19,270.0,270.0,P,40.0,0.470001220703125,13.176666259765625,15.176666259765625,2.0
0,2013-05-15,GLOG  ,2013-06-22,0.0,0.0,C,12.5,0.6800003051757812,13.180000305175781,12.819999694824219,9.0
1,2013-05-15,GLOG  ,2013-06-22,12.0,12.0,P,12.5,0.6800003051757812,13.180000305175781,12.819999694824219,9.0
0,2012-11-21,GLOG  ,2012-12-22,0.0,0.0,C,12.5,0.6000003814697266,11.899999618530273,11.890000343322754,2.0
1,2012-11-21,GLOG  ,2012-12-22,14.0,14.0,P,12.5,0.6000003814697266,11.899999618530273,11.890000343322754,2.0
0,2012-08-21,GLOG  ,2012-09-22,1.0,1.0,P,10.0,0.6999998092651367,10.699999809265137,11.350000381469727,3.0
1,2012-08-21,GLOG  ,2012-09-22,98.0,98.0,C,10.0,0.6999998092651367,10.699999809265137,11.350000381469727,3.0
0,2013-05-09,OFIX  ,2013-06-22,0.0,0.0,C,25.0,2.010000228881836,27.010000228881836,28.059999465942383,15.0
1,2013-05-09,OFIX  ,2013-06-22,0.0,0.0,P,25.0,2.010000228881836,27.010000228881836,28.059999465942383,15.0
0,2013-02-13,RATE  ,2013-03-16,41.0,40.0,P,10.0,0.4499998092651367,10.449999809265137,12.170000076293945,2.0
1,2013-02-13,RATE  ,2013-03-16,708.0,708.0,C,10.0,0.4499998092651367,10.449999809265137,12.170000076293945,2.0
0,2012-02-07,RATE  ,2012-03-17,146.0,111.0,C,25.0,1.0200004577636719,23.979999542236328,23.6200008392334,10.0
1,2012-02-07,RATE  ,2012-03-17,246.0,37.0,P,25.0,1.0200004577636719,23.979999542236328,23.6200008392334,10.0
0,2013-05-07,PLOW  ,2013-06-22,0.0,0.0,C,15.0,0.6599998474121094,14.34000015258789,13.710000038146973,17.0
1,2013-05-07,PLOW  ,2013-06-22,0.0,0.0,P,15.0,0.6599998474121094,14.34000015258789,13.710000038146973,17.0
0,2013-03-12,PLOW  ,2013-04-20,5.0,0.0,P,15.0,0.7299995422363281,14.270000457763672,13.90999984741211,10.0
1,2013-03-12,PLOW  ,2013-04-20,101.0,12.0,C,15.0,0.7299995422363281,14.270000457763672,13.90999984741211,10.0
0,2012-11-06,PLOW  ,2012-12-22,0.0,0.0,C,15.0,0.4099998474121094,14.59000015258789,13.850000381469727,17.0
1,2012-11-06,PLOW  ,2012-12-22,0.0,0.0,P,15.0,0.4099998474121094,14.59000015258789,13.850000381469727,17.0
0,2012-08-07,PLOW  ,2012-09-22,0.0,0.0,P,15.0,0.7700004577636719,14.229999542236328,13.930000305175781,17.0
1,2012-08-07,PLOW  ,2012-09-22,3.0,3.0,C,15.0,0.7700004577636719,14.229999542236328,13.930000305175781,17.0
0,2012-05-08,PLOW  ,2012-06-16,0.0,0.0,C,12.5,0.75,13.25,12.760000228881836,10.0
1,2012-05-08,PLOW  ,2012-06-16,0.0,0.0,P,12.5,0.75,13.25,12.760000228881836,10.0
0,2012-03-13,PLOW  ,2012-04-21,0.0,0.0,C,12.5,1.0,13.5,12.779999732971191,10.0
1,2012-03-13,PLOW  ,2012-04-21,4.0,4.0,P,12.5,1.0,13.5,12.779999732971191,10.0
0,2011-11-08,PLOW  ,2011-12-17,0.0,0.0,C,15.0,0.10000038146972656,14.899999618530273,15.140000343322754,10.0
1,2011-11-08,PLOW  ,2011-12-17,0.0,0.0,P,15.0,0.10000038146972656,14.899999618530273,15.140000343322754,10.0
0,2011-08-09,PLOW  ,2011-09-17,0.0,0.0,C,15.0,1.1999998092651367,13.800000190734863,13.479999542236328,10.0
